TrnPeriodNumber,TrnEmpCode,TrnParCode,TrnAmount,TrnAffectAmount,TrnPrintFlag,TrnuserId,TrnRecordno,TrnDate,TrnRef
2,109,13,0,0,2,0,957037,9/15/2023 0:00,
2,109,15,0,0,2,0,957038,9/15/2023 0:00,
2,109,17,0,0,2,0,957039,9/15/2023 0:00,
2,109,21,1035.01,0,2,0,61457,9/15/2023 0:00,
2,109,22,704,0,2,0,936200,9/15/2023 0:00,
2,109,23,448,0,2,0,936201,9/15/2023 0:00,
2,109,24,0,0,2,0,957040,9/15/2023 0:00,
2,109,25,0,0,2,0,957041,9/15/2023 0:00,
2,109,27,0,0,2,0,957042,9/15/2023 0:00,
2,109,33,500,0,2,0,931008,9/15/2023 0:00,
2,109,34,0,0,2,0,957043,9/15/2023 0:00,
2,109,35,0,0,2,0,957044,9/15/2023 0:00,
2,109,37,0,0,2,0,957045,9/15/2023 0:00,
2,109,39,0,0,2,0,957046,9/15/2023 0:00,
2,109,41,0,0,2,0,957047,9/15/2023 0:00,
2,109,44,0,0,2,0,957048,9/15/2023 0:00,
2,109,46,1000,0,2,zemy,775833,7/22/2023 0:00,
2,109,48,0,0,2,0,957049,9/15/2023 0:00,
2,109,50,0,0,2,0,957051,9/15/2023 0:00,
2,109,51,6400,0,2,0,937701,9/15/2023 0:00,
2,109,52,8000,0,2,0,937700,9/15/2023 0:00,
2,109,62,0,0,2,0,957050,9/15/2023 0:00,
2,109,99,5016.99,0,2,0,937698,9/15/2023 0:00,
2,110,1,7000,0,2,zemy,10,8/6/2022 0:00,
2,110,3,0,0,2,0,957052,9/15/2023 0:00,
2,110,4,30,0,2,0,937905,9/15/2023 0:00,
2,110,5,7000,0,2,0,937906,9/15/2023 0:00,
2,110,8,1500,0,2,zemy,1717,8/5/2022 0:00,
2,110,11,0,0,2,0,957053,9/15/2023 0:00,
2,110,13,0,0,2,0,957054,9/15/2023 0:00,
2,110,15,0,0,2,0,957055,9/15/2023 0:00,
2,110,17,0,0,2,0,957056,9/15/2023 0:00,
2,110,18,1000,0,2,zemy,787247,8/6/2022 0:00,
2,110,21,1185.01,0,2,0,61483,9/15/2023 0:00,
2,110,22,770,0,2,0,540942,9/15/2023 0:00,
2,110,23,490,0,2,0,540943,9/15/2023 0:00,
2,110,24,0,0,2,0,957057,9/15/2023 0:00,
2,110,25,0,0,2,0,957058,9/15/2023 0:00,
2,110,27,0,0,2,0,957059,9/15/2023 0:00,
2,110,33,500,0,2,0,868253,9/15/2023 0:00,
2,110,34,0,0,2,0,957060,9/15/2023 0:00,
2,110,35,0,0,2,0,957061,9/15/2023 0:00,
2,110,37,0,0,2,0,957062,9/15/2023 0:00,
2,110,39,0,0,2,0,957063,9/15/2023 0:00,
2,110,41,0,0,2,0,957064,9/15/2023 0:00,
2,110,44,0,0,2,0,957065,9/15/2023 0:00,
2,110,48,0,0,2,0,957066,9/15/2023 0:00,
2,110,50,0,0,2,0,957068,9/15/2023 0:00,
2,110,51,7000,0,2,0,937925,9/15/2023 0:00,
2,110,52,9500,0,2,0,937924,9/15/2023 0:00,
2,110,62,0,0,2,0,957067,9/15/2023 0:00,
2,110,99,7324.99,0,2,0,937922,9/15/2023 0:00,
2,112,1,4700,0,2,zemy,12,10/9/2017 0:00,
2,112,8,1100,0,2,zemy,1720,10/9/2017 0:00,
2,112,21,637.5,0,2,0,61535,4/8/2019 0:00,
2,112,22,517,0,2,0,78435,4/8/2019 0:00,
2,112,23,329,0,2,0,78436,4/8/2019 0:00,
2,114,1,7500,0,2,zemy,14,7/5/2021 0:00,
2,114,21,1310.01,0,2,0,61561,6/5/2023 0:00,
2,114,22,825,0,2,0,78455,6/5/2023 0:00,
2,114,23,525,0,2,0,78456,6/5/2023 0:00,
2,115,1,10100,0,2,zemy,15,2/6/2020 0:00,
2,115,8,2200,0,2,zemy,1723,10/9/2017 0:00,
2,115,21,2075.01,0,2,0,61587,1/5/2022 0:00,
2,115,22,1111,0,2,0,78475,1/5/2022 0:00,
2,115,23,707,0,2,0,78476,1/5/2022 0:00,
2,116,1,6500,0,2,zemy,16,8/10/2023 0:00,
2,116,3,0,0,2,0,957069,9/15/2023 0:00,
2,116,4,30,0,2,0,937703,9/15/2023 0:00,
2,116,5,6500,0,2,0,937704,9/15/2023 0:00,
2,116,8,2000,0,2,zemy,1724,8/10/2023 0:00,
2,116,11,0,0,2,0,957070,9/15/2023 0:00,
2,116,13,0,0,2,0,957071,9/15/2023 0:00,
2,116,15,0,0,2,0,957072,9/15/2023 0:00,
2,116,17,0,0,2,0,957073,9/15/2023 0:00,
2,116,18,2000,0,2,zemy,934778,8/10/2023 0:00,
2,116,21,1060.01,0,2,0,61613,9/15/2023 0:00,
2,116,22,715,0,2,0,423533,9/15/2023 0:00,
2,116,23,455,0,2,0,423534,9/15/2023 0:00,
2,116,24,0,0,2,0,957074,9/15/2023 0:00,
2,116,25,0,0,2,0,957075,9/15/2023 0:00,
2,116,27,0,0,2,0,957076,9/15/2023 0:00,
2,116,33,0,0,2,0,957077,9/15/2023 0:00,
2,116,34,0,0,2,0,957078,9/15/2023 0:00,
2,116,35,0,0,2,0,957079,9/15/2023 0:00,
2,116,37,0,0,2,0,957080,9/15/2023 0:00,
2,116,39,0,0,2,0,957081,9/15/2023 0:00,
2,116,41,0,0,2,0,957082,9/15/2023 0:00,
2,116,44,0,0,2,0,957083,9/15/2023 0:00,
2,116,48,0,0,2,0,957084,9/15/2023 0:00,
2,116,50,0,0,2,0,957086,9/15/2023 0:00,
2,116,51,6500,0,2,0,937723,9/15/2023 0:00,
2,116,52,10500,0,2,0,937722,9/15/2023 0:00,
2,116,62,0,0,2,0,957085,9/15/2023 0:00,
