LoanEmpCode,LoanParCode,LoanOrgAmt,LoanRepAmt,LoanRemAmt,LoantrDate
580,101,100,0,0,1/1/1900 0:00
581,34,2500,0,0,1/1/1900 0:00
581,35,100,0,0,1/1/1900 0:00
582,33,1780,0,0,1/1/1900 0:00
582,34,1510,0,0,1/1/1900 0:00
582,35,40,0,0,1/1/1900 0:00
583,33,100,0,0,1/1/1900 0:00
583,34,9240,840,9240,1/1/1900 0:00
583,35,1203.5,0,0,1/1/1900 0:00
583,36,351,0,0,1/1/1900 0:00
583,49,105,0,0,1/1/1900 0:00
583,100,50,0,0,1/1/1900 0:00
584,33,100,0,0,1/1/1900 0:00
584,34,2700,245.45,2700,1/1/1900 0:00
584,35,376,0,0,1/1/1900 0:00
584,36,351.5,0,0,1/1/1900 0:00
584,49,105,0,0,1/1/1900 0:00
584,100,30,0,0,1/1/1900 0:00
584,101,20,0,0,1/1/1900 0:00
585,33,437.5,0,0,1/1/1900 0:00
585,35,100,0,0,1/1/1900 0:00
585,36,962.5,0,0,1/1/1900 0:00
585,49,100,0,0,1/1/1900 0:00
585,100,100,0,0,1/1/1900 0:00
586,33,437.5,0,0,1/1/1900 0:00
586,35,100,0,0,1/1/1900 0:00
586,49,100,0,0,1/1/1900 0:00
586,100,100,0,0,1/1/1900 0:00
587,33,100,0,0,1/1/1900 0:00
587,34,10500,0,0,1/1/1900 0:00
587,35,40,0,0,1/1/1900 0:00
587,36,1856.26,0,0,1/1/1900 0:00
587,49,30,0,0,1/1/1900 0:00
587,100,100,0,0,1/1/1900 0:00
588,33,100,0,0,1/1/1900 0:00
588,34,7630,0,0,1/1/1900 0:00
588,35,354.75,0,0,1/1/1900 0:00
588,36,351,0,0,1/1/1900 0:00
588,49,105,0,0,1/1/1900 0:00
588,100,100,0,0,1/1/1900 0:00
589,34,5560,0,0,1/1/1900 0:00
589,35,100,0,0,1/1/1900 0:00
589,36,292.5,0,0,1/1/1900 0:00
589,100,20,0,0,1/1/1900 0:00
590,33,100,0,0,1/1/1900 0:00
590,34,3600,0,0,1/1/1900 0:00
590,35,388.75,0,0,1/1/1900 0:00
590,36,351,0,0,1/1/1900 0:00
590,100,50,0,0,1/1/1900 0:00
591,33,437.5,0,0,1/1/1900 0:00
591,34,1800,0,0,1/1/1900 0:00
591,35,353.75,0,0,1/1/1900 0:00
591,36,353.75,0,0,1/1/1900 0:00
592,33,100,0,0,1/1/1900 0:00
592,34,3600,0,0,1/1/1900 0:00
592,35,827.5,0,0,1/1/1900 0:00
592,36,351,0,0,1/1/1900 0:00
592,49,150,0,0,1/1/1900 0:00
592,100,50,0,0,1/1/1900 0:00
593,33,100,0,0,1/1/1900 0:00
593,34,3600,0,0,1/1/1900 0:00
593,35,456.05,0,0,1/1/1900 0:00
593,36,351,0,0,1/1/1900 0:00
593,49,120,0,0,1/1/1900 0:00
593,100,50,0,0,1/1/1900 0:00
594,33,1200.47,0,0,1/1/1900 0:00
595,35,30,0,0,1/1/1900 0:00
595,49,20,0,0,1/1/1900 0:00
596,34,4660,0,0,1/1/1900 0:00
596,35,200,0,0,1/1/1900 0:00
596,100,100,0,0,1/1/1900 0:00
597,33,100,0,0,1/1/1900 0:00
597,34,10060,0,0,1/1/1900 0:00
597,35,1552.5,0,0,1/1/1900 0:00
597,49,105,0,0,1/1/1900 0:00
597,100,120,0,0,1/1/1900 0:00
598,33,401.25,0,0,1/1/1900 0:00
598,34,6210,0,0,1/1/1900 0:00
598,36,277.5,0,0,1/1/1900 0:00
598,49,30,0,0,1/1/1900 0:00
599,35,100,0,0,1/1/1900 0:00
600,33,688.83,0,0,1/1/1900 0:00
600,34,13319.17,0,0,1/1/1900 0:00
600,35,200,0,0,1/1/1900 0:00
600,36,962.5,0,0,1/1/1900 0:00
602,33,23280,0,0,1/1/1900 0:00
602,34,15520,0,0,1/1/1900 0:00
602,35,295,0,0,1/1/1900 0:00
602,49,150,0,0,1/1/1900 0:00
602,100,100,0,0,1/1/1900 0:00
603,33,100,0,0,1/1/1900 0:00
603,34,3600,327.27,3600,1/1/1900 0:00
603,35,376,0,0,1/1/1900 0:00
603,36,351,0,0,1/1/1900 0:00
603,49,105,0,0,1/1/1900 0:00
603,100,100,0,0,1/1/1900 0:00
603,101,30,0,0,1/1/1900 0:00
604,34,8010,0,0,1/1/1900 0:00
604,36,341.25,0,0,1/1/1900 0:00
604,49,20,0,0,1/1/1900 0:00
604,100,20,0,0,1/1/1900 0:00
604,101,100,0,0,1/1/1900 0:00
605,33,895.4,0,0,1/1/1900 0:00
606,33,862.75,0,0,1/1/1900 0:00
606,34,3600,0,0,1/1/1900 0:00
606,35,3360,0,0,1/1/1900 0:00
606,36,277.5,0,0,1/1/1900 0:00
606,49,80,0,0,1/1/1900 0:00
606,100,230,0,0,1/1/1900 0:00
607,34,10500,0,0,1/1/1900 0:00
607,49,80,0,0,1/1/1900 0:00
607,100,50,0,0,1/1/1900 0:00
608,33,100,0,0,1/1/1900 0:00
608,34,10060,0,0,1/1/1900 0:00
608,35,456.05,0,0,1/1/1900 0:00
608,36,251,0,0,1/1/1900 0:00
608,49,105,0,0,1/1/1900 0:00
608,100,50,0,0,1/1/1900 0:00
608,101,100,0,0,1/1/1900 0:00
609,100,30,0,0,1/1/1900 0:00
610,33,2080,0,0,1/1/1900 0:00
610,34,10112,0,0,1/1/1900 0:00
610,35,1265.95,0,0,1/1/1900 0:00
610,100,50,0,0,1/1/1900 0:00
611,33,26775,0,0,1/1/1900 0:00
611,34,10112,0,0,1/1/1900 0:00
611,35,14000,0,0,1/1/1900 0:00
611,36,256,0,0,1/1/1900 0:00
611,100,100,0,0,1/1/1900 0:00
612,33,10000,0,0,1/1/1900 0:00
612,34,8800,0,0,1/1/1900 0:00
612,35,793.75,0,0,1/1/1900 0:00
612,36,256,0,0,1/1/1900 0:00
612,49,120,0,0,1/1/1900 0:00
612,100,50,0,0,1/1/1900 0:00
614,33,218.75,0,0,1/1/1900 0:00
614,49,100,0,0,1/1/1900 0:00
614,100,20,0,0,1/1/1900 0:00
615,33,13150,0,0,1/1/1900 0:00
615,34,4380,0,0,1/1/1900 0:00
615,35,789.75,0,0,1/1/1900 0:00
615,36,351,0,0,1/1/1900 0:00
615,49,105,0,0,1/1/1900 0:00
615,100,100,0,0,1/1/1900 0:00
615,101,30,0,0,1/1/1900 0:00
616,33,282,0,0,1/1/1900 0:00
616,34,10950,995.45,10950,1/1/1900 0:00
616,35,590,0,0,1/1/1900 0:00
616,36,351,0,0,1/1/1900 0:00
616,49,120,0,0,1/1/1900 0:00
616,100,200,0,0,1/1/1900 0:00
617,33,3622.5,0,0,1/1/1900 0:00
617,34,31190,2835.45,31190,1/1/1900 0:00
617,35,295,0,0,1/1/1900 0:00
617,36,351,0,0,1/1/1900 0:00
617,49,120,0,0,1/1/1900 0:00
617,100,100,0,0,1/1/1900 0:00
617,101,50,0,0,1/1/1900 0:00
618,33,1780,0,0,1/1/1900 0:00
619,33,437.5,0,0,1/1/1900 0:00
619,35,420.25,0,0,1/1/1900 0:00
619,36,341.25,0,0,1/1/1900 0:00
619,100,50,0,0,1/1/1900 0:00
620,49,80,0,0,1/1/1900 0:00
620,100,50,0,0,1/1/1900 0:00
622,33,100,0,0,1/1/1900 0:00
622,34,3130,0,0,1/1/1900 0:00
622,35,388.75,0,0,1/1/1900 0:00
622,36,256,0,0,1/1/1900 0:00
622,100,30,0,0,1/1/1900 0:00
623,34,6550,0,0,1/1/1900 0:00
623,100,50,0,0,1/1/1900 0:00
623,101,100,0,0,1/1/1900 0:00
627,33,100,0,0,1/1/1900 0:00
627,34,4950,0,0,1/1/1900 0:00
627,36,351,0,0,1/1/1900 0:00
627,49,105,0,0,1/1/1900 0:00
627,100,50,0,0,1/1/1900 0:00
628,34,10500,954.55,10500,1/1/1900 0:00
628,36,256,0,0,1/1/1900 0:00
628,49,80,0,0,1/1/1900 0:00
628,100,100,0,0,1/1/1900 0:00
629,36,292.5,0,0,1/1/1900 0:00
629,49,80,0,0,1/1/1900 0:00
629,100,30,0,0,1/1/1900 0:00
630,33,586.25,0,0,1/1/1900 0:00
630,34,4380,0,0,1/1/1900 0:00
630,36,261.25,0,0,1/1/1900 0:00
630,100,30,0,0,1/1/1900 0:00
631,33,300,0,0,1/1/1900 0:00
632,33,100,0,0,1/1/1900 0:00
632,49,105,0,0,1/1/1900 0:00
632,100,120,0,0,1/1/1900 0:00
633,100,50,0,0,1/1/1900 0:00
634,33,100,0,0,1/1/1900 0:00
634,34,25280,0,0,1/1/1900 0:00
634,35,388.75,0,0,1/1/1900 0:00
634,36,351,0,0,1/1/1900 0:00
634,49,105,0,0,1/1/1900 0:00
634,100,100,0,0,1/1/1900 0:00
637,33,100,0,0,1/1/1900 0:00
639,33,100,0,0,1/1/1900 0:00
639,34,9240,840,9240,1/1/1900 0:00
639,35,376,0,0,1/1/1900 0:00
639,36,351,0,0,1/1/1900 0:00
639,49,80,0,0,1/1/1900 0:00
639,100,100,0,0,1/1/1900 0:00
640,35,456.05,0,0,1/1/1900 0:00
640,49,105,0,0,1/1/1900 0:00
640,100,50,0,0,1/1/1900 0:00
640,101,30,0,0,1/1/1900 0:00
641,33,84,0,0,1/1/1900 0:00
641,34,8800,800,8800,1/1/1900 0:00
641,35,666.25,0,0,1/1/1900 0:00
641,36,351,0,0,1/1/1900 0:00
641,49,240,0,0,1/1/1900 0:00
641,100,100,0,0,1/1/1900 0:00
641,101,50,0,0,1/1/1900 0:00
642,33,260,0,0,1/1/1900 0:00
642,34,4380,0,0,1/1/1900 0:00
642,36,261.25,0,0,1/1/1900 0:00
642,49,80,0,0,1/1/1900 0:00
642,100,20,0,0,1/1/1900 0:00
643,33,385,0,0,1/1/1900 0:00
643,34,14380,1307.27,14380,1/1/1900 0:00
643,36,277.5,0,0,1/1/1900 0:00
643,49,105,0,0,1/1/1900 0:00
643,100,30,0,0,1/1/1900 0:00
644,33,456.25,0,0,1/1/1900 0:00
644,100,50,0,0,1/1/1900 0:00
645,34,4660,0,0,1/1/1900 0:00
645,49,80,0,0,1/1/1900 0:00
645,100,30,0,0,1/1/1900 0:00
645,101,50,0,0,1/1/1900 0:00
646,33,1000,0,0,1/1/1900 0:00
647,34,4380,0,0,1/1/1900 0:00
647,49,50,0,0,1/1/1900 0:00
647,100,20,0,0,1/1/1900 0:00
648,100,50,0,0,1/1/1900 0:00
649,33,100,0,0,1/1/1900 0:00
649,34,3130,284.55,3130,1/1/1900 0:00
649,35,158,0,0,1/1/1900 0:00
649,36,208.5,0,0,1/1/1900 0:00
649,100,100,0,0,1/1/1900 0:00
650,33,100,0,0,1/1/1900 0:00
650,34,10500,0,0,1/1/1900 0:00
650,35,1216.25,0,0,1/1/1900 0:00
650,36,351,0,0,1/1/1900 0:00
650,49,105,0,0,1/1/1900 0:00
650,100,50,0,0,1/1/1900 0:00
650,101,50,0,0,1/1/1900 0:00
651,33,100,0,0,1/1/1900 0:00
651,34,4380,398.18,4380,1/1/1900 0:00
651,35,376,0,0,1/1/1900 0:00
651,36,351,0,0,1/1/1900 0:00
651,100,100,0,0,1/1/1900 0:00
651,101,30,0,0,1/1/1900 0:00
652,33,1716.33,0,0,1/1/1900 0:00
652,34,3600,0,0,1/1/1900 0:00
652,35,456.05,0,0,1/1/1900 0:00
652,36,251,0,0,1/1/1900 0:00
652,49,120,0,0,1/1/1900 0:00
652,100,50,0,0,1/1/1900 0:00
653,34,2130,0,0,1/1/1900 0:00
655,34,16040,0,0,1/1/1900 0:00
655,49,105,0,0,1/1/1900 0:00
655,100,120,0,0,1/1/1900 0:00
656,33,1197.83,0,0,1/1/1900 0:00
656,100,50,0,0,1/1/1900 0:00
657,34,2130,0,0,1/1/1900 0:00
657,36,292.5,0,0,1/1/1900 0:00
657,100,1500,0,0,1/1/1900 0:00
658,33,3300,0,0,1/1/1900 0:00
658,34,16000,0,0,1/1/1900 0:00
658,35,316,0,0,1/1/1900 0:00
658,36,351,0,0,1/1/1900 0:00
658,49,120,0,0,1/1/1900 0:00
658,100,50,0,0,1/1/1900 0:00
661,33,100,0,0,1/1/1900 0:00
661,34,3600,0,0,1/1/1900 0:00
661,36,227,0,0,1/1/1900 0:00
661,49,105,0,0,1/1/1900 0:00
661,100,50,0,0,1/1/1900 0:00
662,33,575.1,0,0,1/1/1900 0:00
662,34,3600,0,0,1/1/1900 0:00
662,35,295,0,0,1/1/1900 0:00
662,36,351,0,0,1/1/1900 0:00
662,49,100,0,0,1/1/1900 0:00
662,100,50,0,0,1/1/1900 0:00
662,101,511.5,0,0,1/1/1900 0:00
663,33,401.25,0,0,1/1/1900 0:00
663,100,20,0,0,1/1/1900 0:00
664,33,100,0,0,1/1/1900 0:00
664,34,10060,0,0,1/1/1900 0:00
664,36,831,0,0,1/1/1900 0:00
664,49,105,0,0,1/1/1900 0:00
664,100,150,0,0,1/1/1900 0:00
665,33,100,0,0,1/1/1900 0:00
665,34,2190,0,0,1/1/1900 0:00
665,100,50,0,0,1/1/1900 0:00
666,33,100,0,0,1/1/1900 0:00
666,49,105,0,0,1/1/1900 0:00
666,100,50,0,0,1/1/1900 0:00
667,34,3850,0,0,1/1/1900 0:00
667,36,277.5,0,0,1/1/1900 0:00
667,49,50,0,0,1/1/1900 0:00
667,100,20,0,0,1/1/1900 0:00
668,33,100,0,0,1/1/1900 0:00
668,34,5560,0,0,1/1/1900 0:00
668,35,666.25,0,0,1/1/1900 0:00
668,36,351,0,0,1/1/1900 0:00
668,49,105,0,0,1/1/1900 0:00
668,100,50,0,0,1/1/1900 0:00
669,33,734,73.4,660.6,1/1/1900 0:00
669,34,6550,595.45,6550,1/1/1900 0:00
669,35,827.5,0,0,1/1/1900 0:00
669,36,351,0,0,1/1/1900 0:00
669,49,240,0,0,1/1/1900 0:00
669,100,300,0,0,1/1/1900 0:00
670,33,100,0,0,1/1/1900 0:00
670,34,4380,0,0,1/1/1900 0:00
671,33,100,0,0,1/1/1900 0:00
671,34,3600,327.27,3600,1/1/1900 0:00
671,49,105,0,0,1/1/1900 0:00
671,100,100,0,0,1/1/1900 0:00
672,33,100,0,0,1/1/1900 0:00
672,36,351,0,0,1/1/1900 0:00
672,49,105,0,0,1/1/1900 0:00
672,100,50,0,0,1/1/1900 0:00
673,33,100,0,0,1/1/1900 0:00
673,34,3600,0,0,1/1/1900 0:00
673,36,227.5,0,0,1/1/1900 0:00
673,49,120,0,0,1/1/1900 0:00
673,100,100,0,0,1/1/1900 0:00
674,33,100,0,0,1/1/1900 0:00
674,34,5560,0,0,1/1/1900 0:00
674,36,351,0,0,1/1/1900 0:00
674,49,150,0,0,1/1/1900 0:00
674,100,50,0,0,1/1/1900 0:00
675,33,100,0,0,1/1/1900 0:00
675,36,351,0,0,1/1/1900 0:00
675,49,80,0,0,1/1/1900 0:00
675,100,30,0,0,1/1/1900 0:00
676,33,100,0,0,1/1/1900 0:00
676,34,3600,0,0,1/1/1900 0:00
676,49,105,0,0,1/1/1900 0:00
676,100,100,0,0,1/1/1900 0:00
677,33,100,0,0,1/1/1900 0:00
677,34,3600,0,0,1/1/1900 0:00
677,49,105,0,0,1/1/1900 0:00
677,100,50,0,0,1/1/1900 0:00
678,33,438.75,0,0,1/1/1900 0:00
678,34,3360,0,0,1/1/1900 0:00
680,33,100,0,0,1/1/1900 0:00
680,34,10060,0,0,1/1/1900 0:00
680,35,827,0,0,1/1/1900 0:00
680,36,351,0,0,1/1/1900 0:00
680,49,240,0,0,1/1/1900 0:00
680,100,50,0,0,1/1/1900 0:00
680,101,50,0,0,1/1/1900 0:00
681,33,750,0,0,1/1/1900 0:00
681,34,5560,0,0,1/1/1900 0:00
681,35,147.5,0,0,1/1/1900 0:00
681,36,351,0,0,1/1/1900 0:00
681,49,200,0,0,1/1/1900 0:00
681,100,50,0,0,1/1/1900 0:00
682,33,100,0,0,1/1/1900 0:00
682,34,3600,0,0,1/1/1900 0:00
682,35,702.5,0,0,1/1/1900 0:00
682,36,633.75,0,0,1/1/1900 0:00
682,100,50,0,0,1/1/1900 0:00
683,33,130,0,0,1/1/1900 0:00
683,36,277.5,0,0,1/1/1900 0:00
685,33,100,0,0,1/1/1900 0:00
685,36,351,0,0,1/1/1900 0:00
685,49,20,0,0,1/1/1900 0:00
685,100,50,0,0,1/1/1900 0:00
686,33,15600,650,15600,1/1/1900 0:00
686,34,3600,327.27,3600,1/1/1900 0:00
686,35,333.13,0,0,1/1/1900 0:00
686,36,251,0,0,1/1/1900 0:00
686,49,105,0,0,1/1/1900 0:00
686,100,50,0,0,1/1/1900 0:00
687,100,30,0,0,1/1/1900 0:00
688,100,30,0,0,1/1/1900 0:00
690,36,292.5,0,0,1/1/1900 0:00
692,33,100,0,0,1/1/1900 0:00
692,34,28872,0,0,1/1/1900 0:00
692,100,100,0,0,1/1/1900 0:00
693,33,100,0,0,1/1/1900 0:00
693,34,4620,0,0,1/1/1900 0:00
693,35,333.13,0,0,1/1/1900 0:00
693,36,256,0,0,1/1/1900 0:00
693,49,100,0,0,1/1/1900 0:00
693,100,100,0,0,1/1/1900 0:00
694,34,4950,0,0,1/1/1900 0:00
694,35,1950,0,0,1/1/1900 0:00
695,33,750,0,0,1/1/1900 0:00
695,34,3600,0,0,1/1/1900 0:00
695,35,666.25,0,0,1/1/1900 0:00
695,36,351,0,0,1/1/1900 0:00
695,100,80,0,0,1/1/1900 0:00
697,49,80,0,0,1/1/1900 0:00
697,100,20,0,0,1/1/1900 0:00
697,101,30,0,0,1/1/1900 0:00
699,49,80,0,0,1/1/1900 0:00
699,100,30,0,0,1/1/1900 0:00
699,101,50,0,0,1/1/1900 0:00
700,100,10,0,0,1/1/1900 0:00
703,33,3000,0,0,1/1/1900 0:00
703,34,18554,0,0,1/1/1900 0:00
703,35,456.05,0,0,1/1/1900 0:00
703,36,251,0,0,1/1/1900 0:00
703,49,105,0,0,1/1/1900 0:00
703,100,50,0,0,1/1/1900 0:00
704,33,100,0,0,1/1/1900 0:00
704,34,4950,450,4950,1/1/1900 0:00
704,36,351,0,0,1/1/1900 0:00
704,49,120,0,0,1/1/1900 0:00
704,100,50,0,0,1/1/1900 0:00
704,101,50,0,0,1/1/1900 0:00
705,33,100,0,0,1/1/1900 0:00
705,49,105,0,0,1/1/1900 0:00
705,100,120,0,0,1/1/1900 0:00
705,101,100,0,0,1/1/1900 0:00
706,33,7288.69,0,0,1/1/1900 0:00
706,34,10060,0,0,1/1/1900 0:00
706,35,982.25,0,0,1/1/1900 0:00
706,36,277,0,0,1/1/1900 0:00
706,49,120,0,0,1/1/1900 0:00
706,100,50,0,0,1/1/1900 0:00
706,101,20,0,0,1/1/1900 0:00
707,33,100,0,0,1/1/1900 0:00
707,34,2475,0,0,1/1/1900 0:00
707,35,142.5,0,0,1/1/1900 0:00
707,36,104.25,0,0,1/1/1900 0:00
707,49,240,0,0,1/1/1900 0:00
707,100,50,0,0,1/1/1900 0:00
707,101,50,0,0,1/1/1900 0:00
708,33,100,0,0,1/1/1900 0:00
708,34,9240,0,0,1/1/1900 0:00
708,49,50,0,0,1/1/1900 0:00
708,100,100,0,0,1/1/1900 0:00
709,100,20,0,0,1/1/1900 0:00
709,101,50,0,0,1/1/1900 0:00
710,33,1000,0,0,1/1/1900 0:00
710,34,3600,327.27,3600,1/1/1900 0:00
710,35,147.5,0,0,1/1/1900 0:00
710,36,351,0,0,1/1/1900 0:00
710,49,120,0,0,1/1/1900 0:00
710,100,30,0,0,1/1/1900 0:00
710,101,20,0,0,1/1/1900 0:00
711,33,1100,0,0,1/1/1900 0:00
711,34,9240,0,0,1/1/1900 0:00
711,35,397.69,0,0,1/1/1900 0:00
711,100,200,0,0,1/1/1900 0:00
712,33,130,0,0,1/1/1900 0:00
712,49,50,0,0,1/1/1900 0:00
712,100,50,0,0,1/1/1900 0:00
713,33,100,0,0,1/1/1900 0:00
713,34,10500,0,0,1/1/1900 0:00
713,35,456.05,0,0,1/1/1900 0:00
713,36,502,0,0,1/1/1900 0:00
713,49,105,0,0,1/1/1900 0:00
713,100,100,0,0,1/1/1900 0:00
713,101,100,0,0,1/1/1900 0:00
714,33,802.5,0,0,1/1/1900 0:00
714,36,277.5,0,0,1/1/1900 0:00
714,49,50,0,0,1/1/1900 0:00
716,33,170,0,0,1/1/1900 0:00
716,34,10060,0,0,1/1/1900 0:00
716,35,388.75,0,0,1/1/1900 0:00
716,36,351,0,0,1/1/1900 0:00
716,49,105,0,0,1/1/1900 0:00
716,100,50,0,0,1/1/1900 0:00
716,101,100,0,0,1/1/1900 0:00
717,33,260,0,0,1/1/1900 0:00
717,100,20,0,0,1/1/1900 0:00
717,101,50,0,0,1/1/1900 0:00
718,33,130,0,0,1/1/1900 0:00
718,34,2130,0,0,1/1/1900 0:00
718,49,20,0,0,1/1/1900 0:00
718,100,20,0,0,1/1/1900 0:00
719,33,326.25,0,0,1/1/1900 0:00
719,36,261.25,0,0,1/1/1900 0:00
719,49,80,0,0,1/1/1900 0:00
719,100,20,0,0,1/1/1900 0:00
720,33,100,0,0,1/1/1900 0:00
720,34,2700,245.45,2700,1/1/1900 0:00
720,35,388.75,0,0,1/1/1900 0:00
720,36,351,0,0,1/1/1900 0:00
720,100,20,0,0,1/1/1900 0:00
722,33,2280,0,0,1/1/1900 0:00
722,34,6210,564.55,6210,1/1/1900 0:00
722,35,1332.5,0,0,1/1/1900 0:00
722,36,351,0,0,1/1/1900 0:00
722,49,105,0,0,1/1/1900 0:00
722,100,100,0,0,1/1/1900 0:00
723,33,100,0,0,1/1/1900 0:00
723,34,8800,800,8800,1/1/1900 0:00
723,35,456.05,0,0,1/1/1900 0:00
723,36,351,0,0,1/1/1900 0:00
723,49,120,0,0,1/1/1900 0:00
723,100,100,0,0,1/1/1900 0:00
724,49,80,0,0,1/1/1900 0:00
724,100,20,0,0,1/1/1900 0:00
724,101,50,0,0,1/1/1900 0:00
725,49,80,0,0,1/1/1900 0:00
725,100,30,0,0,1/1/1900 0:00
726,33,100,0,0,1/1/1900 0:00
726,34,3600,0,0,1/1/1900 0:00
726,35,456.05,0,0,1/1/1900 0:00
726,36,351,0,0,1/1/1900 0:00
726,49,100,0,0,1/1/1900 0:00
726,100,50,0,0,1/1/1900 0:00
729,100,10,0,0,1/1/1900 0:00
731,33,195,0,0,1/1/1900 0:00
731,34,6550,0,0,1/1/1900 0:00
731,35,827.5,0,0,1/1/1900 0:00
731,36,351,0,0,1/1/1900 0:00
731,100,100,0,0,1/1/1900 0:00
731,101,50,0,0,1/1/1900 0:00
732,100,100,0,0,1/1/1900 0:00
733,100,20,0,0,1/1/1900 0:00
734,33,2276.41,0,0,1/1/1900 0:00
734,34,4950,0,0,1/1/1900 0:00
734,35,388.75,0,0,1/1/1900 0:00
734,36,351,0,0,1/1/1900 0:00
734,49,80,0,0,1/1/1900 0:00
734,100,50,0,0,1/1/1900 0:00
735,33,100,0,0,1/1/1900 0:00
735,34,4380,398.18,4380,1/1/1900 0:00
735,36,2400,0,0,1/1/1900 0:00
735,100,50,0,0,1/1/1900 0:00
736,49,80,0,0,1/1/1900 0:00
736,100,30,0,0,1/1/1900 0:00
736,101,50,0,0,1/1/1900 0:00
737,36,298.75,0,0,1/1/1900 0:00
738,33,100,0,0,1/1/1900 0:00
738,49,105,0,0,1/1/1900 0:00
738,100,200,0,0,1/1/1900 0:00
739,33,163.13,0,0,1/1/1900 0:00
739,100,50,0,0,1/1/1900 0:00
740,34,8010,0,0,1/1/1900 0:00
740,35,782.5,0,0,1/1/1900 0:00
740,36,512,0,0,1/1/1900 0:00
740,49,100,0,0,1/1/1900 0:00
740,100,50,0,0,1/1/1900 0:00
741,33,100,0,0,1/1/1900 0:00
741,34,23280,0,0,1/1/1900 0:00
741,35,3000,0,0,1/1/1900 0:00
741,36,251,0,0,1/1/1900 0:00
741,49,105,0,0,1/1/1900 0:00
741,100,100,0,0,1/1/1900 0:00
743,33,326.25,0,0,1/1/1900 0:00
743,100,50,0,0,1/1/1900 0:00
744,33,100,0,0,1/1/1900 0:00
744,36,502,0,0,1/1/1900 0:00
744,100,20,0,0,1/1/1900 0:00
744,101,50,0,0,1/1/1900 0:00
746,49,80,0,0,1/1/1900 0:00
746,100,50,0,0,1/1/1900 0:00
747,49,80,0,0,1/1/1900 0:00
747,100,50,0,0,1/1/1900 0:00
748,33,119.16,0,0,1/1/1900 0:00
748,100,20,0,0,1/1/1900 0:00
751,49,80,0,0,1/1/1900 0:00
751,100,30,0,0,1/1/1900 0:00
753,33,100,0,0,1/1/1900 0:00
753,34,10500,0,0,1/1/1900 0:00
753,35,764.75,0,0,1/1/1900 0:00
753,36,351,0,0,1/1/1900 0:00
753,49,200,0,0,1/1/1900 0:00
753,100,100,0,0,1/1/1900 0:00
754,33,100,0,0,1/1/1900 0:00
754,34,4380,0,0,1/1/1900 0:00
754,49,105,0,0,1/1/1900 0:00
754,100,50,0,0,1/1/1900 0:00
755,33,100,0,0,1/1/1900 0:00
755,34,2130,0,0,1/1/1900 0:00
756,33,100,0,0,1/1/1900 0:00
756,49,105,0,0,1/1/1900 0:00
756,100,30,0,0,1/1/1900 0:00
758,33,27380.24,0,0,1/1/1900 0:00
758,34,6210,0,0,1/1/1900 0:00
758,35,5175,0,0,1/1/1900 0:00
758,36,417,0,0,1/1/1900 0:00
758,49,120,0,0,1/1/1900 0:00
758,100,250,0,0,1/1/1900 0:00
760,100,20,0,0,1/1/1900 0:00
761,33,100,0,0,1/1/1900 0:00
761,34,6210,564.55,6210,1/1/1900 0:00
761,35,456.05,0,0,1/1/1900 0:00
761,36,351,0,0,1/1/1900 0:00
761,49,105,0,0,1/1/1900 0:00
761,100,100,0,0,1/1/1900 0:00
761,101,50,0,0,1/1/1900 0:00
762,33,100,0,0,1/1/1900 0:00
762,34,14380,0,0,1/1/1900 0:00
762,35,376,0,0,1/1/1900 0:00
762,36,351,0,0,1/1/1900 0:00
762,49,120,0,0,1/1/1900 0:00
762,100,50,0,0,1/1/1900 0:00
763,32,351,175.5,351,1/1/1900 0:00
763,33,100,0,0,1/1/1900 0:00
763,34,4380,0,0,1/1/1900 0:00
763,36,351,0,0,1/1/1900 0:00
763,49,105,0,0,1/1/1900 0:00
763,100,50,0,0,1/1/1900 0:00
768,33,105,0,0,1/1/1900 0:00
768,34,3600,327.27,3600,1/1/1900 0:00
768,35,316,0,0,1/1/1900 0:00
768,36,351,0,0,1/1/1900 0:00
768,49,150,0,0,1/1/1900 0:00
768,100,50,0,0,1/1/1900 0:00
770,33,100,0,0,1/1/1900 0:00
770,34,10500,954.55,10500,1/1/1900 0:00
770,35,376,0,0,1/1/1900 0:00
770,36,351,0,0,1/1/1900 0:00
770,49,105,0,0,1/1/1900 0:00
770,100,100,0,0,1/1/1900 0:00
773,33,212.5,0,0,1/1/1900 0:00
773,34,5560,0,0,1/1/1900 0:00
773,35,702.5,0,0,1/1/1900 0:00
773,36,351,0,0,1/1/1900 0:00
773,100,50,0,0,1/1/1900 0:00
774,36,298.75,0,0,1/1/1900 0:00
775,33,1000,0,0,1/1/1900 0:00
775,34,9240,0,0,1/1/1900 0:00
775,35,666.25,0,0,1/1/1900 0:00
775,36,351,0,0,1/1/1900 0:00
775,49,105,0,0,1/1/1900 0:00
775,100,50,0,0,1/1/1900 0:00
776,33,862.75,0,0,1/1/1900 0:00
777,33,100,0,0,1/1/1900 0:00
777,34,3600,327.27,3600,1/1/1900 0:00
777,35,789.75,0,0,1/1/1900 0:00
777,36,208.5,0,0,1/1/1900 0:00
777,49,120,0,0,1/1/1900 0:00
777,100,60,0,0,1/1/1900 0:00
778,33,100,0,0,1/1/1900 0:00
778,34,37740,0,0,1/1/1900 0:00
778,49,105,0,0,1/1/1900 0:00
778,100,200,0,0,1/1/1900 0:00
